b_0,b_1,b_2,theta_00,theta_01,theta_02,theta_10,theta_11,theta_12,theta_20,theta_21,theta_22,sigma_sqrd_00,sigma_sqrd_01,sigma_sqrd_02,sigma_sqrd_10,sigma_sqrd_11,sigma_sqrd_12,sigma_sqrd_20,sigma_sqrd_21,sigma_sqrd_22
-0.0014103339603156937,0.9991145234654752,3.000058041139471,0.49156066274542737,0.09964487704601338,0.21738749343254965,0.09964487704601338,0.4886840884179342,0.08504766419320121,0.21738749343254965,0.08504766419320121,0.48625893394310254,0.001046853513238846,0.0,0.0,0.0,0.0010828102036263589,0.0,0.0,0.0,0.0010480890429409658
0.0015964337209625273,1.0001797798707894,2.9995336382967794,0.5131770446445388,0.11051570685656587,0.2262115819905541,0.11051570685656587,0.4887895452350171,0.1060050030377993,0.2262115819905541,0.1060050030377993,0.5166271156947997,0.001049250351165975,0.0,0.0,0.0,0.0010056819503391958,0.0,0.0,0.0,0.000982345680107944
-0.0033921247913314646,1.000457281878516,3.0002424600299236,0.510711083933002,0.09764738029601464,0.2066729315726863,0.09764738029601464,0.4803447822308534,0.1022670059368476,0.2066729315726863,0.1022670059368476,0.5086186076114683,0.001060282763913607,0.0,0.0,0.0,0.0009693302129608102,-0.0,0.0,-0.0,0.0010096039469105007
-0.0009168602915868735,0.9989844938397003,3.0012907444073176,0.4845195204241164,0.08583823555760665,0.20738493435957966,0.08583823555760665,0.49694507592073517,0.09810312848853395,0.20738493435957966,0.09810312848853395,0.4757857755556018,0.0010345446179941189,0.0,0.0,0.0,0.001020170467697125,0.0,0.0,0.0,0.0010377685717080096
-0.0007058844267296763,1.0009012807363105,3.0009295508163167,0.5106229061076457,0.08893564390140074,0.21692084812117657,0.08893564390140074,0.509696366682681,0.1025028909619631,0.21692084812117657,0.1025028909619631,0.5008282202168975,0.0009486637610815083,0.0,0.0,0.0,0.0010412299886397843,0.0,0.0,0.0,0.001007158555273308
-0.0003382236647637146,1.0011406595036634,2.999140270010557,0.4916787528912102,0.08445974514969408,0.19308663306357804,0.08445974514969408,0.4879023089223645,0.10198366695386793,0.19308663306357804,0.10198366695386793,0.5005334041107047,0.0009904805295322013,0.0,-0.0,0.0,0.0009308585622980113,0.0,-0.0,0.0,0.0010844485323049306
-0.0017291150463263807,1.0012841611119119,3.0010041035008475,0.5368208104253257,0.11470583053907124,0.20588277239913058,0.11470583053907124,0.5006870008456171,0.1073132023453355,0.20588277239913058,0.1073132023453355,0.5120654068545551,0.0010239138398195234,0.0,0.0,0.0,0.0009603539246883963,-0.0,0.0,-0.0,0.000971867837847823
0.0004968041980176254,1.0001276077030954,2.99927161702411,0.5371707323912227,0.09214807812477727,0.18377181454740696,0.09214807812477727,0.4687277268048537,0.10374125035479964,0.18377181454740696,0.10374125035479964,0.4946671016938161,0.001061301630827248,-0.0,0.0,-0.0,0.0010058346433407016,-0.0,0.0,-0.0,0.001000201065775594
0.00012302952255715874,1.0003165975375838,2.999477691976495,0.49940243296224196,0.10084835893818261,0.2102192484021253,0.10084835893818261,0.5381095118678155,0.0905383804951905,0.2102192484021253,0.0905383804951905,0.49361294288982266,0.0010229391759354314,0.0,0.0,0.0,0.0009518092454157307,0.0,0.0,0.0,0.0009522598789890313
-0.0013272858628248902,1.0000361936662945,2.9996522267213312,0.5061133285656398,0.09003765008064801,0.21846879612271108,0.09003765008064801,0.5023132828579948,0.09880822399554394,0.21846879612271108,0.09880822399554394,0.5136857133995871,0.000965940232344866,0.0,0.0,0.0,0.0009814007342316326,0.0,0.0,0.0,0.0010061355436058342
-0.002230498801610269,1.002000548872784,3.0007511256239146,0.517656029408745,0.10016148377194006,0.20125284499704285,0.10016148377194006,0.5082445166429989,0.10239503349055781,0.20125284499704285,0.10239503349055781,0.4727880141385577,0.0010334477204821558,0.0,0.0,0.0,0.0009714532287772325,-0.0,0.0,-0.0,0.0009952612533475499
0.0006684976906140576,1.001716453685726,3.0001477059504698,0.5122938095159397,0.10872859753536748,0.2178212194138192,0.10872859753536748,0.49308980756319853,0.10554400057065366,0.2178212194138192,0.10554400057065366,0.49046515283706776,0.001000933009905762,0.0,0.0,0.0,0.0010887113890994183,0.0,0.0,0.0,0.0009568646147028614
-0.0012410583678918836,0.9977559443439179,3.0006683011371775,0.4864427957247001,0.11087734181123851,0.20019440923280876,0.11087734181123851,0.5161731664175292,0.12242708639260827,0.20019440923280876,0.12242708639260827,0.49115068089301533,0.0009505352670542872,0.0,0.0,0.0,0.0010232871965898064,0.0,0.0,0.0,0.000994847611714586
0.0006463401945492051,0.9995136496489315,2.9996807195409674,0.49143555758826185,0.07381018679700925,0.1985916468064393,0.07381018679700925,0.5151108739634376,0.0839362267101291,0.1985916468064393,0.0839362267101291,0.5136410697775283,0.0009505376721330662,0.0,0.0,0.0,0.0010577064912153974,0.0,0.0,0.0,0.001063542430777363
-0.0014715461806310674,0.9993924727145881,3.000619720798417,0.502241504154004,0.10461663661074848,0.22463433311518605,0.10461663661074848,0.5161723891988138,0.10530382954621123,0.22463433311518605,0.10530382954621123,0.48849964910392657,0.0010227400511351244,0.0,0.0,0.0,0.0009994676687594425,0.0,0.0,0.0,0.0010512358333536335
0.0009389588125797016,0.9994817882531011,2.999433222145001,0.5119761409747562,0.08813880817447907,0.20581570380201303,0.08813880817447907,0.48937061156699047,0.10681361177404668,0.20581570380201303,0.10681361177404668,0.5050756355350677,0.0009244820782378489,0.0,0.0,0.0,0.0010635949195346693,-0.0,0.0,-0.0,0.0010105613892384643
0.0013671917701247153,0.999766482446,2.9991694936892044,0.5061287690937721,0.09669714554875511,0.2087748615816278,0.09669714554875511,0.5011243325327738,0.1004201876308689,0.2087748615816278,0.1004201876308689,0.5081858466014079,0.0011151215326054551,0.0,0.0,0.0,0.0010551952293323254,0.0,0.0,0.0,0.0011004297013403478
0.00021695268270176564,1.000723256292295,2.9997586019534133,0.5028514118025663,0.11137666721070322,0.17477644756880328,0.11137666721070322,0.48568850300092603,0.1050220342575284,0.17477644756880328,0.1050220342575284,0.4817612062386026,0.0009830752810624846,-0.0,0.0,-0.0,0.0009927257014541505,-0.0,0.0,-0.0,0.001059136121327762
